sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,belief_in_next_word_predictability,skip_probability,regression_probability,total_occurrences
3,33,on,on,33,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",2,6955.73,3.8423427156846266,0.6506961167559431,0.09729195884315736,-1.4866585461851163,0.6340210032945436,0.0,0.0,2
3,34,internal,internal,34,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",8,9.84,0.9929950984313415,0.9097277183244235,0.0002,-4.605120183487925,0.5260722047954438,0.0,0.0,2
3,35,combustion,combustion,35,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",10,1.25,0.09691001300805642,0.9911899988174494,0.03461773676509028,-2.019537933697668,0.9524407387564652,0.0,1.0,2
3,36,engines,engines.,36,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",7,10.65,1.0273496077747566,0.9066045811113858,0.0002,-4.605120183487925,0.6807501359688555,0.0,0.0,2
60,0,huxley,Huxley,0,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,1.0,1.0,2
60,1,was,was,1,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,5654.73,3.75241187322089,0.65887164788901,0.0009621707123052093,-3.8194923234341687,1.0,0.0,0.0,2
60,2,a,a,2,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",1,20415.27,4.309955128012859,0.6081858974533765,0.07780066055196462,-1.6035376886059747,0.46997367792909933,1.0,0.0,2
60,3,son,son,3,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,410.76,2.613588145185502,0.7624010777104089,0.0002,-4.605120183487925,0.5895992711160224,0.0,0.0,2
60,4,of,of,4,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",2,11577.24,4.063605036452092,0.6305813603225371,0.011425238639274212,-2.579674318388684,0.9877635440036275,1.0,0.0,2
60,5,the,the,5,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,29449.18,4.469073206544746,0.5937206175868412,0.3902957833156639,-0.7084504271639156,0.7079702138400313,0.0,0.0,2
60,6,writer,writer,6,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,23.53,1.3716219271760213,0.8753070975294526,0.0002,-4.605120183487925,1.0,1.0,0.0,2
60,7,and,and,7,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,13387.84,4.126710513400982,0.6248444987817289,0.07686646498309341,-1.6098207444057353,0.9782053076975533,0.0,0.0,2
60,8,editor,editor,8,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,12.41,1.0937717814987298,0.9005662016819337,0.0002,-4.605120183487925,0.8227190651237696,1.0,1.0,2
60,9,leonard,Leonard,9,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",7,12.43,1.0944711286416449,0.9005026246689414,0.0002,-4.605120183487925,1.0,0.0,0.0,2
60,10,huxley,Huxley,10,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,1.0,0.0,1.0,0.0002,-4.605120183487925,0.5386899491030432,1.0,1.0,2
60,11,by,by,11,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",2,1340.47,3.1272570988259853,0.7157039001067287,0.0008636928656057115,-3.873504286417857,1.0,0.0,0.0,2
60,12,his,his,12,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,2124.78,3.3273139698064678,0.6975169118357756,0.03189460866213204,-2.06119482031832,0.7283029818544801,1.0,0.0,2
60,13,second,second,13,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,284.57,2.4541891138747682,0.7768918987386575,0.02368101974417168,-2.212158709962724,0.9365573924530058,0.0,0.0,2
60,14,wife,wife,14,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",4,348.92,2.542725863803791,0.7688431032905645,0.15263227313340527,-1.2467427348020153,0.9999768171420357,1.0,0.5,2
60,15,rosalind,Rosalind,15,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",8,0.59,-0.22914798835785583,1.0208316353052596,0.0002,-4.605120183487925,1.0,0.0,0.5,2
60,16,bruce,"Bruce,",16,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",5,21.33,1.3289908554494287,0.8791826495045973,0.0002,-4.605120183487925,0.5271896056558891,0.5,0.5,2
60,17,and,and,17,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,13387.84,4.126710513400982,0.6248444987817289,0.04101123337180483,-1.933168834917398,0.9932978222359959,0.5,0.0,2
60,18,hence,hence,18,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",5,4.84,0.6848453616444125,0.9377413307595989,0.000833317891055094,-3.8914129007348177,0.4518105757629016,0.5,1.0,2
60,19,halfbrother,half-brother,19,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",11,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,0.0,2
60,20,of,of,20,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",2,11577.24,4.063605036452092,0.6305813603225371,0.003099638122652051,-3.2340330341100905,0.9892469867125565,1.0,0.0,2
60,21,aldous,Aldous,21,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,1.0,0.0,1.0,0.0002,-4.605120183487925,1.0,0.0,1.0,2
60,22,huxley,Huxley,22,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,0.0,2
60,23,and,and,23,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,13387.84,4.126710513400982,0.6248444987817289,0.0034176027809837356,-3.1851264162087993,0.9166973640119076,1.0,0.0,2
60,24,fellow,fellow,24,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,58.57,1.76767522402796,0.8393022523610946,0.0002,-4.605120183487925,0.758420106503206,0.0,0.0,2
60,25,biologist,biologist,25,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",9,1.25,0.09691001300805642,0.9911899988174494,0.0002,-4.605120183487925,0.8630600729717625,1.0,0.0,2
60,26,julian,Julian,26,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,7.41,0.8698182079793282,0.9209256174564246,0.0002,-4.605120183487925,0.33380252403702426,0.0,1.0,2
60,27,huxley,Huxley,27,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,1.0,0.0,1.0,0.47500160936558805,-0.5832152207761382,0.0,0.0,0.0,2
60,28,and,and,28,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,13387.84,4.126710513400982,0.6248444987817289,0.0003417602780983736,-4.337188646863939,0.8908996314974822,1.0,0.0,2
60,29,grandson,grandson,29,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",8,7.98,0.9020028913507294,0.9179997371499337,0.0002,-4.605120183487925,0.4159929611553688,0.0,0.0,2
60,30,of,of,30,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",2,11577.24,4.063605036452092,0.6305813603225371,1.895232472859199,1.447676459308892,0.9998183075217106,1.0,0.0,2
60,31,the,the,31,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",3,29449.18,4.469073206544746,0.5937206175868412,0.624930773565465,-0.39430923701231174,0.4955546741902116,0.0,0.0,2
60,32,biologist,biologist,32,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",9,1.25,0.09691001300805642,0.9911899988174494,0.0002,-4.605120183487925,0.9882952427430287,0.5,0.0,2
60,33,t,T.,33,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",1,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,1.0,2
60,34,h,H.,34,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",1,1.0,0.0,1.0,0.07202023202453593,-1.64364045072157,0.0,0.0,0.5,2
60,35,huxley,Huxley.,35,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",6,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,0.0,2
